X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
40.0,12.0,8.0,2.0,15982.0,2627.1551275452384,1099.0257073470862,1.0,-0.41010608124238035,178,53,8,80.0,24.0,16.0,40.0,12.0,78.0,178,53,78,80.0,24.0,156.0,4.0,0,0,70,0,0,70,640
20.0,28.0,18.0,2.0,16107.0,2752.1551275452384,1092.396011010674,3.0,-0.4317172686010887,89,124,18,40.0,56.0,36.0,20.0,28.0,88.0,89,124,88,40.0,56.0,176.0,4.0,0,0,70,0,0,70,641
18.0,29.0,4.0,2.0,16081.0,2726.1551275452384,1063.9277726028379,2.0,-0.4385728224776979,80,129,4,36.0,58.0,8.0,18.0,29.0,74.0,80,129,74,36.0,58.0,148.0,4.0,0,0,70,0,0,70,642
45.0,43.0,16.0,2.0,16060.0,2705.1551275452384,1055.0134513707328,3.0,-0.43884779140679625,200,191,16,90.0,86.0,32.0,45.0,43.0,86.0,200,191,86,90.0,86.0,172.0,4.0,0,0,70,0,0,70,643
60.0,63.0,17.0,2.0,16371.0,3016.1551275452384,1032.0366123253607,1.0,-0.49012463902791825,267,280,17,120.0,126.0,34.0,60.0,63.0,87.0,267,280,87,120.0,126.0,174.0,4.0,0,0,70,0,0,70,644
36.0,24.0,15.0,2.0,15837.0,2482.1551275452384,1021.8989530423894,3.0,-0.4167333439836536,160,107,15,72.0,48.0,30.0,36.0,24.0,85.0,160,107,85,72.0,48.0,170.0,4.0,0,0,70,0,0,70,645
55.0,51.0,8.0,2.0,15528.0,2173.1551275452384,959.8850521279056,1.0,-0.38725008485014323,244,227,8,110.0,102.0,16.0,55.0,51.0,78.0,244,227,78,110.0,102.0,156.0,4.0,0,0,70,0,0,70,646
2.0,45.0,11.0,2.0,16698.0,3343.1551275452384,891.471648535845,1.0,-0.5789609353196159,9,200,11,4.0,90.0,22.0,2.0,45.0,81.0,9,200,81,4.0,90.0,162.0,4.0,0,0,70,0,0,70,647
53.0,54.0,16.0,2.0,15205.0,1850.1551275452384,884.1233038718848,1.0,-0.3533041158404187,236,240,16,106.0,108.0,32.0,53.0,54.0,86.0,236,240,86,106.0,108.0,172.0,4.0,0,0,70,0,0,70,648
53.0,60.0,14.0,2.0,15487.0,2132.1551275452384,856.1937084430713,1.0,-0.4269787394750988,236,267,14,106.0,120.0,28.0,53.0,60.0,84.0,236,267,84,106.0,120.0,168.0,4.0,0,0,70,0,0,70,649
24.0,30.0,19.0,2.0,16119.0,2764.1551275452384,826.1765906517068,1.0,-0.5397770147731027,107,133,19,48.0,60.0,38.0,24.0,30.0,89.0,107,133,89,48.0,60.0,178.0,4.0,0,0,70,0,0,70,650
41.0,64.0,17.0,2.0,14627.0,1272.1551275452384,806.9666112420832,1.0,-0.2237427985214965,182,284,17,82.0,128.0,34.0,41.0,64.0,87.0,182,284,87,82.0,128.0,174.0,4.0,0,0,70,0,0,70,651
38.0,19.0,14.0,2.0,15871.0,2516.1551275452384,802.2170983000638,2.0,-0.5164996307213777,169,84,14,76.0,38.0,28.0,38.0,19.0,84.0,169,84,84,76.0,38.0,168.0,4.0,0,0,70,0,0,70,652
8.0,13.0,4.0,2.0,15793.0,2438.1551275452384,764.6563986739371,1.0,-0.5225092751076793,36,58,4,16.0,26.0,8.0,8.0,13.0,74.0,36,58,74,16.0,26.0,148.0,4.0,0,0,70,0,0,70,653
20.0,36.0,9.0,2.0,15572.0,2217.1551275452384,753.8133141480764,1.0,-0.4925470741665383,89,160,9,40.0,72.0,18.0,20.0,36.0,79.0,89,160,79,40.0,72.0,158.0,4.0,0,0,70,0,0,70,654
35.0,41.0,6.0,2.0,15430.0,2075.1551275452384,751.5772219368539,2.0,-0.46823602024114086,156,182,6,70.0,82.0,12.0,35.0,41.0,76.0,156,182,76,70.0,82.0,152.0,4.0,0,0,70,0,0,70,655
46.0,48.0,21.0,2.0,15306.0,1951.1551275452384,724.1290676779427,1.0,-0.45865260298632804,204,213,21,92.0,96.0,42.0,46.0,48.0,91.0,204,213,91,92.0,96.0,182.0,4.0,0,0,70,0,0,70,656
44.0,41.0,12.0,2.0,15457.0,2102.1551275452384,703.2950777717712,1.0,-0.4986223056542896,196,182,12,88.0,82.0,24.0,44.0,41.0,82.0,196,182,82,88.0,82.0,164.0,4.0,0,0,70,0,0,70,657
5.0,15.0,6.0,2.0,14884.0,1529.1551275452384,676.9976300412843,1.0,-0.3862640492928484,22,67,6,10.0,30.0,12.0,5.0,15.0,76.0,22,67,76,10.0,30.0,152.0,4.0,0,0,70,0,0,70,658
32.0,27.0,9.0,2.0,15457.0,2102.1551275452384,628.2318339178316,2.0,-0.539822125739133,142,120,9,64.0,54.0,18.0,32.0,27.0,79.0,142,120,79,64.0,54.0,158.0,4.0,0,0,70,0,0,70,659
65.0,31.0,3.0,2.0,15148.0,1793.1551275452384,612.900253232508,1.0,-0.49053520702055425,289,138,3,130.0,62.0,6.0,65.0,31.0,73.0,289,138,73,130.0,62.0,146.0,4.0,0,0,70,0,0,70,660
46.0,53.0,20.0,2.0,15839.0,2484.1551275452384,582.3029240254328,1.0,-0.6202113877102142,204,236,20,92.0,106.0,40.0,46.0,53.0,90.0,204,236,90,92.0,106.0,180.0,4.0,0,0,70,0,0,70,661
36.0,28.0,12.0,2.0,14998.0,1643.1551275452384,570.161033048438,1.0,-0.48479024985250724,160,124,12,72.0,56.0,24.0,36.0,28.0,82.0,160,124,82,72.0,56.0,164.0,4.0,0,0,70,0,0,70,662
27.0,20.0,10.0,2.0,15468.0,2113.1551275452384,551.4872606044412,1.0,-0.5860703387013276,120,89,10,54.0,40.0,20.0,27.0,20.0,80.0,120,89,80,54.0,40.0,160.0,4.0,0,0,70,0,0,70,663
3.0,25.0,19.0,2.0,15677.0,2322.1551275452384,550.412891433196,1.0,-0.6167799071794038,13,111,19,6.0,50.0,38.0,3.0,25.0,89.0,13,111,89,6.0,50.0,178.0,4.0,0,0,70,0,0,70,664
18.0,39.0,4.0,2.0,15267.0,1912.1551275452384,532.3369172420308,1.0,-0.5644600943764928,80,173,4,36.0,78.0,8.0,18.0,39.0,74.0,80,173,74,36.0,78.0,148.0,4.0,0,0,70,0,0,70,665
16.0,43.0,17.0,2.0,15373.0,2018.1551275452384,512.2007285487663,1.0,-0.5951551815803274,71,191,17,32.0,86.0,34.0,16.0,43.0,87.0,71,191,87,32.0,86.0,174.0,4.0,0,0,70,0,0,70,666
9.0,7.0,13.0,2.0,14468.0,1113.1551275452384,499.43747989957336,4.0,-0.3805782345846878,40,31,13,18.0,14.0,26.0,9.0,7.0,83.0,40,31,83,18.0,14.0,166.0,4.0,0,0,70,0,0,70,667
58.0,25.0,5.0,2.0,14532.0,1177.1551275452384,494.12498071937836,1.0,-0.40868681643981775,258,111,5,116.0,50.0,10.0,58.0,25.0,75.0,258,111,75,116.0,50.0,150.0,4.0,0,0,70,0,0,70,668
61.0,20.0,13.0,2.0,15038.0,1683.1551275452384,493.8470641828348,1.0,-0.5463054046897159,271,89,13,122.0,40.0,26.0,61.0,20.0,83.0,271,89,83,122.0,40.0,166.0,4.0,0,0,70,0,0,70,669
65.0,52.0,18.0,2.0,14705.0,1350.1551275452384,493.6266490274538,1.0,-0.4645498124566237,289,231,18,130.0,104.0,36.0,65.0,52.0,88.0,289,231,88,130.0,104.0,176.0,4.0,0,0,70,0,0,70,670
29.0,35.0,18.0,2.0,14849.0,1494.1551275452384,487.1242570721528,1.0,-0.5082730271619695,129,156,18,58.0,70.0,36.0,29.0,35.0,88.0,129,156,88,58.0,70.0,176.0,4.0,0,0,70,0,0,70,671
28.0,18.0,5.0,2.0,14788.0,1433.1551275452384,448.90407122420436,1.0,-0.5229649826979791,124,80,5,56.0,36.0,10.0,28.0,18.0,75.0,124,80,75,56.0,36.0,150.0,4.0,0,0,70,0,0,70,672
48.0,13.0,20.0,2.0,15072.0,1717.1551275452384,432.48551718904673,2.0,-0.597620636501776,213,58,20,96.0,26.0,40.0,48.0,13.0,90.0,213,58,90,96.0,26.0,180.0,4.0,0,0,70,0,0,70,673
51.0,40.0,13.0,2.0,14905.0,1550.1551275452384,432.01045830183017,1.0,-0.5641025539072584,227,178,13,102.0,80.0,26.0,51.0,40.0,83.0,227,178,83,102.0,80.0,166.0,4.0,0,0,70,0,0,70,674
4.0,48.0,14.0,2.0,14528.0,1173.1551275452384,412.42834455899185,1.0,-0.4797771901448272,18,213,14,8.0,96.0,28.0,4.0,48.0,84.0,18,213,84,8.0,96.0,168.0,4.0,0,0,70,0,0,70,675
10.0,9.0,7.0,2.0,14830.0,1475.1551275452384,411.1427085666938,1.0,-0.5640744524055143,44,40,7,20.0,18.0,14.0,10.0,9.0,77.0,44,40,77,20.0,18.0,154.0,4.0,0,0,70,0,0,70,676
24.0,10.0,12.0,2.0,14523.0,1168.1551275452384,408.72784601149607,2.0,-0.48160027996295635,107,44,12,48.0,20.0,24.0,24.0,10.0,82.0,107,44,82,48.0,20.0,164.0,4.0,0,0,70,0,0,70,677
49.0,59.0,8.0,2.0,14471.0,1116.1551275452384,405.8014621291434,1.0,-0.4667371397025674,218,262,8,98.0,118.0,16.0,49.0,59.0,78.0,218,262,78,98.0,118.0,156.0,4.0,0,0,70,0,0,70,678
46.0,58.0,8.0,2.0,14952.0,1597.1551275452384,397.7808005783699,1.0,-0.6012094474106608,204,258,8,92.0,116.0,16.0,46.0,58.0,78.0,204,258,78,92.0,116.0,156.0,4.0,0,0,70,0,0,70,679
48.0,51.0,8.0,2.0,15018.0,1663.1551275452384,390.07775985613375,1.0,-0.6200355427290796,213,227,8,96.0,102.0,16.0,48.0,51.0,78.0,213,227,78,96.0,102.0,156.0,4.0,0,0,70,0,0,70,680
49.0,51.0,14.0,2.0,14276.0,921.1551275452384,348.2674633829985,1.0,-0.4512978327755523,218,227,14,98.0,102.0,28.0,49.0,51.0,84.0,218,227,84,98.0,102.0,168.0,4.0,0,0,70,0,0,70,681
36.0,48.0,9.0,2.0,14237.0,882.1551275452384,344.05854812912503,2.0,-0.438827742742458,160,213,9,72.0,96.0,18.0,36.0,48.0,79.0,160,213,79,72.0,96.0,158.0,4.0,0,0,70,0,0,70,682
36.0,51.0,8.0,2.0,14863.0,1508.1551275452384,327.09496802292267,2.0,-0.6435418052146621,160,227,8,72.0,102.0,16.0,36.0,51.0,78.0,160,227,78,72.0,102.0,156.0,4.0,0,0,70,0,0,70,683
17.0,35.0,5.0,2.0,14796.0,1441.1551275452384,316.33725197814096,1.0,-0.6400129461000228,76,156,5,34.0,70.0,10.0,17.0,35.0,75.0,76,156,75,34.0,70.0,150.0,4.0,0,0,70,0,0,70,684
20.0,20.0,4.0,2.0,14425.0,1070.1551275452384,307.7206712012263,3.0,-0.5533404803521798,89,89,4,40.0,40.0,8.0,20.0,20.0,74.0,89,89,74,40.0,40.0,148.0,4.0,0,0,70,0,0,70,685
57.0,44.0,21.0,2.0,14668.0,1313.1551275452384,306.08596444836684,1.0,-0.6219389861561447,253,196,21,114.0,88.0,42.0,57.0,44.0,91.0,253,196,91,114.0,88.0,182.0,4.0,0,0,70,0,0,70,686
43.0,60.0,13.0,2.0,14004.0,649.1551275452384,290.6046447767778,1.0,-0.3815341891923423,191,267,13,86.0,120.0,26.0,43.0,60.0,83.0,191,267,83,86.0,120.0,166.0,4.0,0,0,70,0,0,70,687
4.0,51.0,13.0,2.0,16032.0,2677.1551275452384,266.7176612244479,1.0,-0.8187981068734186,18,227,13,8.0,102.0,26.0,4.0,51.0,83.0,18,227,83,8.0,102.0,166.0,4.0,0,0,70,0,0,70,688
57.0,33.0,8.0,2.0,14246.0,891.1551275452384,258.848875011885,1.0,-0.549829610268635,253,147,8,114.0,66.0,16.0,57.0,33.0,78.0,253,147,78,114.0,66.0,156.0,4.0,0,0,70,0,0,70,689
7.0,46.0,20.0,2.0,14552.0,1197.1551275452384,256.4479892407398,1.0,-0.647155421890172,31,204,20,14.0,92.0,40.0,7.0,46.0,90.0,31,204,90,14.0,92.0,180.0,4.0,0,0,70,0,0,70,690
17.0,30.0,9.0,2.0,14726.0,1371.1551275452384,246.56061586253435,1.0,-0.6951743631509129,76,133,9,34.0,60.0,18.0,17.0,30.0,79.0,76,133,79,34.0,60.0,158.0,4.0,0,0,70,0,0,70,691
44.0,8.0,18.0,2.0,14298.0,943.1551275452384,237.2920037483222,1.0,-0.5979625051258461,196,36,18,88.0,16.0,36.0,44.0,8.0,88.0,196,36,88,88.0,16.0,176.0,4.0,0,0,70,0,0,70,692
35.0,41.0,2.0,2.0,14350.0,995.1551275452384,230.66958314938944,1.0,-0.6236499702821657,156,182,2,70.0,82.0,4.0,35.0,41.0,72.0,156,182,72,70.0,82.0,144.0,4.0,0,0,70,0,0,70,693
28.0,41.0,17.0,2.0,14815.0,1460.1551275452384,222.46014919838842,1.0,-0.7355781178583892,124,182,17,56.0,82.0,34.0,28.0,41.0,87.0,124,182,87,56.0,82.0,174.0,4.0,0,0,70,0,0,70,694
23.0,30.0,2.0,2.0,14052.0,697.1551275452384,191.7555908375306,1.0,-0.5685605159843291,102,133,2,46.0,60.0,4.0,23.0,30.0,72.0,102,133,72,46.0,60.0,144.0,4.0,0,0,70,0,0,70,695
40.0,47.0,4.0,2.0,14189.0,834.1551275452384,171.89614174250184,2.0,-0.6582755829845528,178,209,4,80.0,94.0,8.0,40.0,47.0,74.0,178,209,74,80.0,94.0,148.0,4.0,0,0,70,0,0,70,696
63.0,12.0,16.0,2.0,14305.0,950.1551275452384,160.36381585871104,3.0,-0.7111912105395235,280,53,16,126.0,24.0,32.0,63.0,12.0,86.0,280,53,86,126.0,24.0,172.0,4.0,0,0,70,0,0,70,697
53.0,16.0,5.0,2.0,14333.0,978.1551275452384,158.2819137330363,1.0,-0.7214418256641839,236,71,5,106.0,32.0,10.0,53.0,16.0,75.0,236,71,75,106.0,32.0,150.0,4.0,0,0,70,0,0,70,698
62.0,5.0,5.0,2.0,14234.0,879.1551275452384,150.1181669859602,2.0,-0.7083026096497835,276,22,5,124.0,10.0,10.0,62.0,5.0,75.0,276,22,75,124.0,10.0,150.0,4.0,0,0,70,0,0,70,699
47.0,14.0,5.0,2.0,14073.0,718.1551275452384,142.34619758858534,1.0,-0.6691551926048507,209,62,5,94.0,28.0,10.0,47.0,14.0,75.0,209,62,75,94.0,28.0,150.0,4.0,0,0,70,0,0,70,700
5.0,5.0,3.0,2.0,13858.0,503.15512754523843,141.2150180185745,1.0,-0.5616959631330724,22,22,3,10.0,10.0,6.0,5.0,5.0,73.0,22,22,73,10.0,10.0,146.0,4.0,0,0,70,0,0,70,701
25.0,14.0,8.0,2.0,13924.0,569.1551275452384,132.31244707728047,1.0,-0.6227553436137605,111,62,8,50.0,28.0,16.0,25.0,14.0,78.0,111,62,78,50.0,28.0,156.0,4.0,0,0,70,0,0,70,702
60.0,8.0,4.0,2.0,13836.0,481.15512754523843,118.41975461759945,2.0,-0.6049876065840999,267,36,4,120.0,16.0,8.0,60.0,8.0,74.0,267,36,74,120.0,16.0,148.0,4.0,0,0,70,0,0,70,703
48.0,18.0,5.0,2.0,14044.0,689.1551275452384,114.91591349714423,1.0,-0.7141647749229487,213,80,5,96.0,36.0,10.0,48.0,18.0,75.0,213,80,75,96.0,36.0,150.0,4.0,0,0,70,0,0,70,704
13.0,20.0,9.0,2.0,13993.0,638.1551275452384,107.13361555256577,2.0,-0.712504404380876,58,89,9,26.0,40.0,18.0,13.0,20.0,79.0,58,89,79,26.0,40.0,158.0,4.0,0,0,70,0,0,70,705
8.0,39.0,9.0,2.0,14046.0,691.1551275452384,96.23979580090281,1.0,-0.7555488537012183,36,173,9,16.0,78.0,18.0,8.0,39.0,79.0,36,173,79,16.0,78.0,158.0,4.0,0,0,70,0,0,70,706
54.0,61.0,19.0,2.0,13837.0,482.15512754523843,94.59262956073003,1.0,-0.6719792027094087,240,271,19,108.0,122.0,38.0,54.0,61.0,89.0,240,271,89,108.0,122.0,178.0,4.0,0,0,70,0,0,70,707
56.0,14.0,7.0,2.0,13846.0,491.15512754523843,90.81912132788375,2.0,-0.6878929900979743,249,62,7,112.0,28.0,14.0,56.0,14.0,77.0,249,62,77,112.0,28.0,154.0,4.0,0,0,70,0,0,70,708
58.0,42.0,4.0,2.0,13933.0,578.1551275452384,89.22016647878837,1.0,-0.7326237057988058,258,187,4,116.0,84.0,8.0,58.0,42.0,74.0,258,187,74,116.0,84.0,148.0,4.0,0,0,70,0,0,70,709
43.0,55.0,7.0,2.0,13735.0,380.15512754523843,81.05929684192101,1.0,-0.6484962631009258,191,244,7,86.0,110.0,14.0,43.0,55.0,77.0,191,244,77,86.0,110.0,154.0,4.0,0,0,70,0,0,70,710
19.0,15.0,7.0,2.0,13668.0,313.15512754523843,80.04111633753872,1.0,-0.5928693746047013,84,67,7,38.0,30.0,14.0,19.0,15.0,77.0,84,67,77,38.0,30.0,154.0,4.0,0,0,70,0,0,70,711
37.0,8.0,13.0,2.0,14075.0,720.1551275452384,64.09278332327307,1.0,-0.8365496868144822,164,36,13,74.0,16.0,26.0,37.0,8.0,83.0,164,36,83,74.0,16.0,166.0,4.0,0,0,70,0,0,70,712
32.0,17.0,5.0,2.0,13796.0,441.15512754523843,62.37398782563591,1.0,-0.7522527062623008,142,76,5,64.0,34.0,10.0,32.0,17.0,75.0,142,76,75,64.0,34.0,150.0,4.0,0,0,70,0,0,70,713
39.0,4.0,5.0,2.0,13810.0,455.15512754523843,53.39563610598548,1.0,-0.7900086287448563,173,18,5,78.0,8.0,10.0,39.0,4.0,75.0,173,18,75,78.0,8.0,150.0,4.0,0,0,70,0,0,70,714
25.0,27.0,10.0,2.0,13608.0,253.15512754523843,42.81294236744865,1.0,-0.7106921541902894,111,120,10,50.0,54.0,20.0,25.0,27.0,80.0,111,120,80,50.0,54.0,160.0,4.0,0,0,70,0,0,70,715
16.0,23.0,8.0,2.0,13607.0,252.15512754523843,39.82919994596398,1.0,-0.7271826177234527,71,102,8,32.0,46.0,16.0,16.0,23.0,78.0,71,102,78,32.0,46.0,156.0,4.0,0,0,70,0,0,70,716
42.0,15.0,15.0,2.0,13491.0,136.15512754523843,22.876997359930634,1.0,-0.712297155388294,187,67,15,84.0,30.0,30.0,42.0,15.0,85.0,187,67,85,84.0,30.0,170.0,4.0,0,0,70,0,0,70,717
39.0,9.0,16.0,2.0,10786.0,-1.0,17.814122518675667,1.0,1.1189476285651287,173,40,16,78.0,18.0,32.0,39.0,9.0,86.0,173,40,86,78.0,18.0,172.0,4.0,0,0,70,0,0,70,718
44.0,19.0,4.0,2.0,13438.0,83.15512754523843,13.430310463786123,1.0,-0.7218978193683554,196,84,4,88.0,38.0,8.0,44.0,19.0,74.0,196,84,74,88.0,38.0,148.0,4.0,0,0,70,0,0,70,719
60.0,37.0,21.0,2.0,13420.0,65.15512754523843,11.03817597391117,1.0,-0.7102586326070781,267,164,21,120.0,74.0,42.0,60.0,37.0,91.0,267,164,91,120.0,74.0,182.0,4.0,0,0,70,0,0,70,720
5.0,23.0,15.0,2.0,8832.0,-1.0,6.068382758505569,1.0,1.3946031890830808,22,102,15,10.0,46.0,30.0,5.0,23.0,85.0,22,102,85,10.0,46.0,170.0,4.0,0,0,70,0,0,70,721
34.0,36.0,9.0,2.0,12974.0,-1.0,4.03202825207994,1.0,1.6596244605003336,151,160,9,68.0,72.0,18.0,34.0,36.0,79.0,151,160,79,68.0,72.0,158.0,4.0,0,0,70,0,0,70,722
60.0,55.0,11.0,4.0,16595.0,3240.1551275452384,2462.1730932667906,7.0,-0.13643234906033885,267,244,11,120.0,110.0,22.0,60.0,55.0,81.0,267,244,81,120.0,110.0,162.0,8.0,0,0,70,0,0,70,723
5.0,60.0,13.0,5.0,35545.0,22190.155127545237,18979.2080862203,6.0,-0.07799360472622789,22,267,13,10.0,120.0,26.0,5.0,60.0,83.0,22,267,83,10.0,120.0,166.0,10.0,0,0,70,0,0,70,724
38.0,53.0,14.0,2.0,35379.0,15146.405238552143,8562.914406248437,1.0,-0.2776752319734934,169,236,14,76.0,106.0,28.0,38.0,121.0,84.0,169,538,84,76.0,242.0,168.0,4.0,0,302,70,0,68,70,725
45.0,32.0,9.0,2.0,39244.0,19011.405238552143,8435.779295222319,1.0,-0.38530822461284675,200,142,9,90.0,64.0,18.0,45.0,100.0,79.0,200,444,79,90.0,200.0,158.0,4.0,0,302,70,0,68,70,726
16.0,15.0,2.0,2.0,31050.0,10817.405238552143,8235.890245590517,1.0,-0.1354891596107415,71,67,2,32.0,30.0,4.0,16.0,83.0,72.0,71,369,72,32.0,166.0,144.0,4.0,0,302,70,0,68,70,727
38.0,43.0,3.0,2.0,35313.0,15080.405238552143,8101.687889739027,1.0,-0.3010391387090222,169,191,3,76.0,86.0,6.0,38.0,111.0,73.0,169,493,73,76.0,222.0,146.0,4.0,0,302,70,0,68,70,728
27.0,50.0,17.0,2.0,35942.0,15709.405238552143,7791.997418791349,1.0,-0.33689086286459746,120,222,17,54.0,100.0,34.0,27.0,118.0,87.0,120,524,87,54.0,236.0,174.0,4.0,0,302,70,0,68,70,729
13.0,17.0,18.0,2.0,32023.0,11790.405238552143,7755.401510035801,1.0,-0.20643833127061098,58,76,18,26.0,34.0,36.0,13.0,85.0,88.0,58,378,88,26.0,170.0,176.0,4.0,0,302,70,0,68,70,730
14.0,47.0,17.0,2.0,33316.0,13083.405238552143,7702.699595554085,1.0,-0.25886069977715576,62,209,17,28.0,94.0,34.0,14.0,115.0,87.0,62,511,87,28.0,230.0,174.0,4.0,0,302,70,0,68,70,731
20.0,41.0,18.0,2.0,35284.0,15051.405238552143,7472.176466659033,1.0,-0.3365019325562923,89,182,18,40.0,82.0,36.0,20.0,109.0,88.0,89,484,88,40.0,218.0,176.0,4.0,0,302,70,0,68,70,732
21.0,27.0,14.0,2.0,30832.0,10599.405238552143,7283.39662372448,1.0,-0.18543003721484547,93,120,14,42.0,54.0,28.0,21.0,95.0,84.0,93,422,84,42.0,190.0,168.0,4.0,0,302,70,0,68,70,733
11.0,44.0,18.0,2.0,34553.0,14320.405238552143,6856.4700140940195,1.0,-0.3524568726694211,49,196,18,22.0,88.0,36.0,11.0,112.0,88.0,49,498,88,22.0,224.0,176.0,4.0,0,302,70,0,68,70,734
4.0,11.0,20.0,2.0,30789.0,10556.405238552143,6230.918896948024,2.0,-0.25766383651680436,18,49,20,8.0,22.0,40.0,4.0,79.0,90.0,18,351,90,8.0,158.0,180.0,4.0,0,302,70,0,68,70,735
19.0,2.0,17.0,2.0,32518.0,12285.405238552143,6187.1958040052195,1.0,-0.3301218610469531,84,9,17,38.0,4.0,34.0,19.0,70.0,87.0,84,311,87,38.0,140.0,174.0,4.0,0,302,70,0,68,70,736
16.0,2.0,13.0,2.0,30952.0,10719.405238552143,5585.617160500363,1.0,-0.31485930852509025,71,9,13,32.0,4.0,26.0,16.0,70.0,83.0,71,311,83,32.0,140.0,166.0,4.0,0,302,70,0,68,70,737
5.0,16.0,10.0,2.0,28583.0,8350.405238552143,5377.147531309349,1.0,-0.2165905137709985,22,71,10,10.0,32.0,20.0,5.0,84.0,80.0,22,373,80,10.0,168.0,160.0,4.0,0,302,70,0,68,70,738
16.0,7.0,11.0,2.0,31923.0,11690.405238552143,5050.5919416925835,1.0,-0.396619939981526,71,31,11,32.0,14.0,22.0,16.0,75.0,81.0,71,333,81,32.0,150.0,162.0,4.0,0,302,70,0,68,70,739
27.0,40.0,14.0,2.0,33889.0,13656.405238552143,4157.255582037123,1.0,-0.5332508433940639,120,178,14,54.0,80.0,28.0,27.0,108.0,84.0,120,480,84,54.0,216.0,168.0,4.0,0,302,70,0,68,70,740
2.0,10.0,14.0,2.0,26573.0,6340.405238552143,3858.879895706134,1.0,-0.24330385023856604,9,44,14,4.0,20.0,28.0,2.0,78.0,84.0,9,346,84,4.0,156.0,168.0,4.0,0,302,70,0,68,70,741
30.0,40.0,10.0,2.0,33587.0,13354.405238552143,3639.65818098624,1.0,-0.5716553373807398,133,178,10,60.0,80.0,20.0,30.0,108.0,80.0,133,480,80,60.0,216.0,160.0,4.0,0,302,70,0,68,70,742
31.0,38.0,14.0,2.0,31376.0,11143.405238552143,3286.95349321038,1.0,-0.5444391155743761,138,169,14,62.0,76.0,28.0,31.0,106.0,84.0,138,471,84,62.0,212.0,168.0,4.0,0,302,70,0,68,70,743
43.0,9.0,10.0,2.0,24981.0,4748.405238552143,1887.3669204575135,4.0,-0.43115379032567924,191,40,10,86.0,18.0,20.0,43.0,77.0,80.0,191,342,80,86.0,154.0,160.0,4.0,0,302,70,0,68,70,744
33.0,53.0,13.0,2.0,21429.0,1196.4052385521427,974.4336175610475,1.0,-0.10225154223954121,147,236,13,66.0,106.0,26.0,33.0,121.0,83.0,147,538,83,66.0,242.0,166.0,4.0,0,302,70,0,68,70,745
54.0,29.0,5.0,2.0,22837.0,2604.4052385521427,374.62612938196827,1.0,-0.7484913160603858,240,129,5,108.0,58.0,10.0,54.0,97.0,75.0,240,431,75,108.0,194.0,150.0,4.0,0,302,70,0,68,70,746
22.0,53.0,20.0,2.0,13893.0,-1.0,72.34512915532162,1.0,1.0280327476266236,98,236,20,44.0,106.0,40.0,22.0,121.0,90.0,98,538,90,44.0,242.0,180.0,4.0,0,302,70,0,68,70,747
17.0,48.0,6.0,2.0,16480.0,-1.0,8.28310643603686,1.0,1.2746080971855618,76,213,6,34.0,96.0,12.0,17.0,116.0,76.0,76,515,76,34.0,232.0,152.0,4.0,0,302,70,0,68,70,748
30.0,30.0,12.0,3.0,43232.0,22999.405238552143,12457.696007165558,3.0,-0.2973088284440554,133,133,12,60.0,60.0,24.0,30.0,98.0,82.0,133,435,82,60.0,196.0,164.0,6.0,0,302,70,0,68,70,749
61.0,55.0,20.0,3.0,34558.0,14325.405238552143,10411.569210448653,2.0,-0.15821805678671352,271,244,20,122.0,110.0,40.0,61.0,123.0,90.0,271,546,90,122.0,246.0,180.0,6.0,0,302,70,0,68,70,750
45.0,43.0,13.0,3.0,35755.0,15522.405238552143,10206.28979279878,3.0,-0.20662203968275777,200,191,13,90.0,86.0,26.0,45.0,111.0,83.0,200,493,83,90.0,222.0,166.0,6.0,0,302,70,0,68,70,751
16.0,3.0,3.0,3.0,24872.0,4639.405238552143,2689.9776226806734,2.0,-0.26597431909070335,71,13,3,32.0,6.0,6.0,16.0,71.0,73.0,71,315,73,32.0,142.0,146.0,6.0,0,302,70,0,68,70,752
45.0,28.0,14.0,4.0,39904.0,19671.405238552143,16918.344999725174,4.0,-0.07524129628922512,200,124,14,90.0,56.0,28.0,45.0,96.0,84.0,200,426,84,90.0,192.0,168.0,8.0,0,302,70,0,68,70,753
22.0,22.0,19.0,4.0,32238.0,12005.405238552143,11633.205950216943,3.0,-0.01574539575793838,98,98,19,44.0,44.0,38.0,22.0,90.0,89.0,98,400,89,44.0,180.0,178.0,8.0,0,302,70,0,68,70,754
23.0,7.0,13.0,5.0,52942.0,32709.405238552143,29311.168074556437,8.0,-0.05479209530746887,102,31,13,46.0,14.0,26.0,23.0,75.0,83.0,102,333,83,46.0,150.0,166.0,10.0,0,302,70,0,68,70,755
31.0,23.0,12.0,5.0,48141.0,27908.405238552143,24713.62115883759,9.0,-0.060711916633317355,138,102,12,62.0,46.0,24.0,31.0,91.0,82.0,138,404,82,62.0,182.0,164.0,10.0,0,302,70,0,68,70,756
